31308 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C3 L1 C N Yes PXVO F8 102 PUBOIT # 6
31308 JVWCGSNU JVWCG JVWC 2 2012-01-03 4 ST 1609.1 C3 L1 C N Yes PXVO F8 102 PUBOIT # 6
31308 JVDCTMBO JVDCT JVDC 2 2012-01-03 5 ST 1155.5 C3 L1 C N Yes PXVO F8 102 PUBOIT # 6
31308 JVDCTBBO JVDCT JVDC 2 2012-01-03 5 ST 1459.25 C3 L1 C N Yes PXVO F8 102 PUBOIT # 6
31555 JIOCIBBW JIOCI JIOC 2 2012-01-03 1 ST 953 C1 L4 C N Yes PXVO F6 7 BJWDUU X 207
17901 JIBCESBO JIBCE JIBC 2 2012-01-03 1 ST 1347.8 C3 L1 C N Yes PXVO F8 12 VGSNBL # 519
22760 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C3 L3 C N Yes PXVO F6 7 KGMKTA # 234
22760 JIWETSBF JIWET JIWE 4 2012-01-03 1 ST 953 C3 L3 C N Yes PXVO F6 7 KGMKTA # 234
2286 JVDRTSBC JVDRT JVDR 3 2012-01-03 1 ST 1146.77 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 JVDTEBBW JVDTE JVDT 1 2012-01-03 1 ST 2070.395 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 JVDTCZNU JVDTC JVDT 1 2012-01-03 0 ST 953 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 XAARASBO XAARA XAAR 3 2012-01-03 1 ST 972.755 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 JVDCTBBC JVDCT JVDC 2 2012-01-03 1 ST 1121.105 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 JIBCEMBC JIBCE JIBC 2 2012-01-03 1 ST 2165.975 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 JIWTISYC JIWTI JIWT 1 2012-01-03 1 ST 1354.985 C3 L2 C A No PXVO F8 42 VFWDUL # 415
2286 JIWTIBBO JIWTI JIWT 1 2012-01-03 1 ST 1311.755 C3 L2 C A No PXVO F8 42 VFWDUL # 415
6287 JVVTIBBF JVVTI JVVT 1 2012-01-03 1 ST 1917.32 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
6287 JVVTISBN JVVTI JVVT 1 2012-01-03 2 ST 5142.23 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
6287 WMUPTSBC WMUPT WMUP 5 2012-01-03 2 ST 953 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
6287 JVVCTSBC JVVCT JVVC 2 2012-01-03 2 ST 1509.71 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
6287 JVVCESBC JVVCE JVVC 2 2012-01-03 3 ST 1675.385 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
6287 JVVRCSNU JVVRC JVVR 3 2012-01-03 1 ST 1215.995 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
6287 JIDTEKBC JIDTE JIDT 1 2012-01-03 1 ST 1153.595 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
6287 JIDCESBK JIDCE JIDC 2 2012-01-03 1 ST 1020.905 C2 L4 C N Yes PXVO F6 17 SFSHGI # 337
2842 XWKCZMBC XWKCZ XWKC 2 2012-01-03 900 ST 26055.5 C1 L2 B A Yes PXVO F8 62 BGBVJU # 238
30971 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
30971 XODETSBC XODET XODE 4 2012-01-03 2 ST 963.5 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
